rule,importance,weighted_importance,support,support_count,prediction,depth,component_type
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated > 0.5000000149011612 & positive <= 0.9000000059604645 & socially controversial <= 0.7000000178813934,0.009804274802383453,0.009804274802383453,0.3826274228284279,1599,0.020768213693315794,5,rule
positive <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & common <= 0.9000000059604645 & common > 0.7000000178813934 & socially controversial > 0.5000000149011612,0.006749270968344201,0.006749270968344201,0.044029672170375685,184,-0.15814449006448622,5,rule
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & socially controversial <= 0.5000000149011612 & common > 0.5000000149011612,0.005451290087329126,0.005451290087329126,0.07537688442211055,315,0.06746510721388317,5,rule
positive <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & unambiguous > 0.7000000178813934 & socially controversial > 0.7000000178813934,0.004103717024452122,0.004103717024452122,0.018186168939937783,76,-0.2305057813462458,5,rule
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated > 0.5000000149011612 & positive <= 0.9000000059604645 & socially controversial > 0.7000000178813934,0.0033445746516869036,0.0033445746516869036,0.26369944962909786,1102,0.007827941362091936,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & socially controversial > 0.7000000178813934,0.0016556471919622624,0.0016556471919622624,0.025843503230437905,108,-0.06891968956700077,5,rule
positive <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & common <= 0.9000000059604645 & common <= 0.7000000178813934 & socially controversial > 0.7000000178813934,0.0014813313976939316,0.0014813313976939316,0.014836085187843982,62,-0.1047018559709672,5,rule
positive <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & unambiguous <= 0.7000000178813934 & technically complicated > 0.5000000149011612,0.0010962516680488208,0.0010962516680488208,0.00933237616654702,39,-0.12232292386201712,5,rule
positive <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial > 0.9000000059604645 & positive > 0.30000000447034836,0.0009229642867892232,0.0009229642867892232,0.0014357501794687725,6,-0.6476999670267105,4,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common <= 0.7000000178813934,0.0005257380221482098,0.0005257380221482098,0.016032543670734624,67,-0.03764726955499222,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & unambiguous > 0.7000000178813934 & common > 0.7000000178813934,0.0003515960119145856,0.0003515960119145856,0.04474754726011007,187,-0.012712666057647868,5,rule
positive <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & common > 0.9000000059604645 & socially controversial <= 0.9000000059604645,0.00024447989184075096,0.00024447989184075096,0.0007178750897343862,3,-0.3454158306121826,4,rule
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & socially controversial > 0.5000000149011612 & unambiguous > 0.7000000178813934,0.00022973802001296863,0.00022973802001296863,0.01698971045704714,71,0.008666844435141121,5,rule
positive <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & common <= 0.9000000059604645 & common <= 0.7000000178813934 & socially controversial <= 0.7000000178813934,0.00022716649686977834,0.00022716649686977834,0.0007178750897343862,3,-0.3212982714176178,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & unambiguous > 0.7000000178813934 & common <= 0.7000000178813934,0.0002190525219874908,0.0002190525219874908,0.008135917683656377,34,-0.031779473318773156,5,rule
positive <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & unambiguous > 0.7000000178813934 & socially controversial <= 0.7000000178813934,0.00020931187645403156,0.00020931187645403156,0.0004785833931562575,2,-0.4422125071287155,5,rule
positive <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial > 0.9000000059604645 & positive <= 0.30000000447034836,0.00018469443944552265,0.00018469443944552265,0.00023929169657812874,1,-0.7766934037208557,4,rule
positive <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & common <= 0.9000000059604645 & common > 0.7000000178813934 & socially controversial <= 0.5000000149011612,0.00018275470378603426,0.00018275470378603426,0.0007178750897343862,3,-0.2594326436519623,5,rule
positive <= 0.5000000149011612 & technically complicated > 0.7000000178813934 & common > 0.9000000059604645 & socially controversial > 0.9000000059604645,0.00017221108570135104,0.00017221108570135104,0.0007178750897343862,3,-0.24474538365999857,4,rule
positive <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & unambiguous <= 0.7000000178813934 & technically complicated <= 0.5000000149011612,0.00016082766425505469,0.00016082766425505469,0.00023929169657812874,1,-0.6769541501998901,5,rule
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & socially controversial <= 0.5000000149011612 & common <= 0.5000000149011612,0.00014579765205357343,0.00014579765205357343,0.00023929169657812874,1,-0.6141437292098999,5,rule
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated > 0.5000000149011612 & positive > 0.9000000059604645,0.00011182212736346158,0.00011182212736346158,0.00023929169657812874,1,-0.4721600115299225,4,rule
positive > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & socially controversial > 0.5000000149011612 & unambiguous <= 0.7000000178813934,9.591341153282845e-05,9.591341153282845e-05,0.0016750418760469012,7,-0.062115647963115146,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common <= 0.7000000178813934,8.473651237174292e-05,8.473651237174292e-05,0.027039961713328547,113,-0.00798909247449014,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common > 0.7000000178813934,4.2935876792185786e-05,4.2935876792185786e-05,0.027518545106484806,115,-0.0032950888509335726,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & socially controversial <= 0.7000000178813934,4.2228860106229155e-05,4.2228860106229155e-05,0.0059822924144532184,25,0.0022036349773406983,5,rule
positive > 0.5000000149011612 & positive <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common > 0.7000000178813934,1.0242736264332316e-05,1.0242736264332316e-05,0.012203876525484566,51,-0.004016039418239219,5,rule
